seed,epsilon,delta,m,threshold,cal_coverage,cal_avg_size,test_coverage,test_avg_size,time_solve_threshold,avg_time_per_test
42,0.05,-1,8,0.65,0.9541984732824428,4.900763358778626,0.9236641221374046,5.1603053435114505,3048.035607814789,0.8463872079630844
42,0.2,-1,1,0.85,0.816793893129771,32.88549618320611,0.8473282442748091,32.38931297709924,2952.1512355804443,2.7518026082570315
42,0.2,-1,8,0.5,0.8625954198473282,3.0076335877862594,0.8320610687022901,3.16793893129771,3557.1802151203156,0.9171945994136897
42,0.4,-1,8,0.4,0.6564885496183206,2.183206106870229,0.7404580152671756,2.282442748091603,3972.5573165416718,0.760777082152039
42,0.4,-1,1,0.65,0.6564885496183206,19.16030534351145,0.732824427480916,18.442748091603054,4546.573348999023,2.6483067756390755
42,0.05,-1,4,0.75,0.9541984732824428,8.572519083969466,0.9847328244274809,9.068702290076336,5946.547405958176,1.3301153401382098
42,0.1,-1,4,0.65,0.9236641221374046,5.213740458015267,0.916030534351145,5.549618320610687,6154.4849264621735,0.6485501191088261
42,0.2,-1,4,0.5,0.8396946564885496,3.0381679389312977,0.816793893129771,3.213740458015267,6462.573677301407,0.4620174451638724
42,0.4,-1,4,0.4,0.6641221374045801,2.183206106870229,0.7404580152671756,2.2900763358778624,6644.556339025497,0.4456079370192899
42,0.05,-1,2,0.9,0.9541984732824428,29.48854961832061,0.9923664122137404,29.87786259541985,7669.980182170868,7.3482592979460275
42,0.1,-1,2,0.85,0.9389312977099237,24.389312977099237,0.9847328244274809,24.404580152671755,8402.063421964645,6.392053724245261
42,0.2,-1,2,0.8,0.8091603053435115,19.52671755725191,0.9007633587786259,19.709923664122137,8946.833012104034,4.875637877078456
42,0.4,-1,2,0.45,0.6412213740458015,3.2748091603053435,0.6870229007633588,3.2213740458015265,10326.165607213974,0.3662774781234392
123,0.2,-1,1,0.85,0.8091603053435115,32.33587786259542,0.8549618320610687,32.93893129770992,806.8609886169434,0.8006263216033237
123,0.05,-1,1,0.95,1.0,43.48854961832061,0.9923664122137404,43.82442748091603,854.0356256961823,1.0283365886629994
123,0.05,-1,8,0.65,0.9618320610687023,4.824427480916031,0.9236641221374046,5.236641221374046,1002.3832998275757,0.267892089508872
123,0.1,-1,1,0.9,0.9083969465648855,37.88549618320611,0.9389312977099237,37.83969465648855,1048.5632622241974,1.0451814545929887
123,0.1,-1,8,0.6,0.916030534351145,4.145038167938932,0.9236641221374046,4.374045801526718,1264.567578792572,0.261319933956816
123,0.2,-1,8,0.5,0.8244274809160306,2.9770992366412212,0.8549618320610687,3.198473282442748,1390.106541633606,0.27925160458979714
123,0.4,-1,8,0.35,0.6259541984732825,1.8244274809160306,0.6641221374045801,1.9923664122137406,1805.953464269638,0.3395634116107271
123,0.4,-1,1,0.6,0.6335877862595419,14.633587786259541,0.5954198473282443,15.16793893129771,2149.141262292862,0.9222336288626868
123,0.1,-1,4,0.6,0.9083969465648855,4.312977099236641,0.8931297709923665,4.580152671755725,2472.652181625366,0.2580786552138001
123,0.05,-1,4,0.7,0.9618320610687023,6.465648854961832,0.9312977099236641,7.0534351145038165,2519.717320203781,0.39259377326674133
123,0.2,-1,4,0.5,0.8091603053435115,3.0,0.8396946564885496,3.2519083969465647,2613.1705248355865,0.20295451069606169
123,0.4,-1,4,0.35,0.6259541984732825,1.8244274809160306,0.6641221374045801,1.9923664122137406,2733.045868873596,0.2348200856274321
123,0.2,-1,2,0.8,0.8854961832061069,19.65648854961832,0.8396946564885496,19.580152671755727,4479.457635164261,4.7620079189766455
123,0.05,-1,2,0.85,0.9770992366412213,24.17557251908397,0.9465648854961832,24.61832061068702,4274.859783649445,7.770213820552098
123,0.1,-1,2,0.85,0.9770992366412213,24.17557251908397,0.9465648854961832,24.61832061068702,4314.684652328491,7.729981542543601
123,0.4,-1,2,0.45,0.6335877862595419,3.1374045801526718,0.7022900763358778,3.3587786259541983,6324.297270774841,0.3605332483772103
516,0.1,-1,1,0.9,0.9389312977099237,37.603053435114504,0.8931297709923665,38.12213740458015,685.9227702617645,0.7581377284217427
516,0.05,-1,8,0.75,0.9694656488549618,7.450381679389313,0.9847328244274809,7.152671755725191,780.0068283081055,0.3051002699000235
516,0.05,-1,1,0.95,1.0,43.282442748091604,0.9923664122137404,44.030534351145036,823.9286315441132,0.6515213041815139
516,0.1,-1,8,0.65,0.9312977099236641,5.122137404580153,0.9541984732824428,4.938931297709924,1374.5862004756927,0.38544210768837966
516,0.2,-1,1,0.85,0.8625954198473282,32.229007633587784,0.8015267175572519,33.045801526717554,1282.7118513584137,1.156561236345131
516,0.2,-1,8,0.5,0.8473282442748091,3.16793893129771,0.8549618320610687,3.0076335877862594,1593.5772969722748,0.2724012709755934
516,0.4,-1,8,0.35,0.6335877862595419,1.9541984732824427,0.6106870229007634,1.8625954198473282,1870.0327370166779,0.37229128648306575
516,0.05,-1,4,0.75,0.9770992366412213,8.83969465648855,0.9618320610687023,8.801526717557252,2129.1005029678345,0.5739676206166507
516,0.4,-1,1,0.6,0.6183206106870229,14.664122137404581,0.6183206106870229,15.13740458015267,2190.9193000793457,0.978990669468887
516,0.1,-1,4,0.6,0.9007633587786259,4.541984732824427,0.8931297709923665,4.351145038167939,2478.7001745700836,0.26410893265527624
516,0.4,-1,4,0.35,0.6335877862595419,1.9541984732824427,0.6106870229007634,1.8625954198473282,2557.5566976070404,0.252296942790956
516,0.2,-1,4,0.5,0.8320610687022901,3.198473282442748,0.8320610687022901,3.053435114503817,2712.74982213974,0.23565514397075157
516,0.1,-1,2,0.85,0.9770992366412213,24.022900763358777,0.9618320610687023,24.770992366412212,3660.8944702148438,7.643377373236736
516,0.05,-1,2,0.85,0.9770992366412213,24.022900763358777,0.9618320610687023,24.770992366412212,3789.3997855186462,13.441191311100967
516,0.4,-1,2,0.4,0.6259541984732825,2.5419847328244276,0.6335877862595419,2.5343511450381677,6460.508899688721,0.4923306239470271
516,0.2,-1,2,0.8,0.8778625954198473,19.3206106870229,0.8549618320610687,19.916030534351144,4399.976508617401,22.89420606343801
2024,0.1,-1,8,0.6,0.9007633587786259,4.480916030534351,0.9312977099236641,4.038167938931298,1010.3000338077545,0.31851654744330254
2024,0.4,-1,1,0.65,0.648854961832061,19.30534351145038,0.7404580152671756,18.297709923664122,1856.7851946353912,1.063212139915874
2024,0.05,-1,1,0.95,0.9923664122137404,43.916030534351144,1.0,43.396946564885496,2975.1233699321747,2.4167787846718127
2024,0.05,-1,8,0.75,0.9770992366412213,7.534351145038168,0.9694656488549618,7.068702290076335,3564.096681833267,0.35199453448521273
2024,0.2,-1,1,0.9,0.9007633587786259,38.16030534351145,0.9465648854961832,37.56488549618321,3397.012059211731,2.0599899947188285
2024,0.4,-1,8,0.4,0.6946564885496184,2.381679389312977,0.6946564885496184,2.0839694656488548,3672.347302675247,0.2799503603054367
2024,0.1,-1,1,0.9,0.9007633587786259,38.16030534351145,0.9465648854961832,37.56488549618321,3421.916679620743,2.038474554323968
2024,0.2,-1,8,0.5,0.816793893129771,3.2442748091603053,0.8778625954198473,2.931297709923664,4113.306252717972,0.31990444387188394
2024,0.05,-1,4,0.75,0.9618320610687023,9.229007633587786,0.9770992366412213,8.412213740458014,4133.039265632629,0.8741304273823746
2024,0.1,-1,4,0.65,0.9007633587786259,5.66412213740458,0.9541984732824428,5.099236641221374,4321.471196889877,0.35137504293718413
2024,0.2,-1,4,0.5,0.8091603053435115,3.2900763358778624,0.8625954198473282,2.9618320610687023,7666.618705034256,1.6826428984867707
2024,0.4,-1,4,0.4,0.6946564885496184,2.3893129770992365,0.6946564885496184,2.0839694656488548,9730.218233823776,1.4454087938061198
2024,0.05,-1,2,0.9,0.9847328244274809,29.68702290076336,0.9847328244274809,29.6793893129771,13148.377372980118,32.96994193637644
2024,0.1,-1,2,0.85,0.9465648854961832,24.81679389312977,0.9694656488549618,23.977099236641223,16001.241477012634,30.913150006578167
2024,0.2,-1,2,0.8,0.816793893129771,19.984732824427482,0.916030534351145,19.251908396946565,18172.73424720764,28.02829099065475
2024,0.4,-1,2,0.45,0.6412213740458015,3.3893129770992365,0.6946564885496184,3.1068702290076335,25318.898771047592,1.8841212250804174
