seed,epsilon,delta,m,threshold,test_covered,test_size,test_coverage,test_avg_size
123,0.05,-1,4,0.45,1,29,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,77,0.93875,48.24125
123,0.05,-1,4,0.45,0,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,6,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,67,0.93875,48.24125
123,0.05,-1,4,0.45,1,200,0.93875,48.24125
123,0.05,-1,4,0.45,0,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,108,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,16,0.93875,48.24125
123,0.05,-1,4,0.45,1,5,0.93875,48.24125
123,0.05,-1,4,0.45,1,115,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,35,0.93875,48.24125
123,0.05,-1,4,0.45,1,97,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,27,0.93875,48.24125
123,0.05,-1,4,0.45,1,115,0.93875,48.24125
123,0.05,-1,4,0.45,1,326,0.93875,48.24125
123,0.05,-1,4,0.45,1,101,0.93875,48.24125
123,0.05,-1,4,0.45,1,4,0.93875,48.24125
123,0.05,-1,4,0.45,1,4,0.93875,48.24125
123,0.05,-1,4,0.45,1,116,0.93875,48.24125
123,0.05,-1,4,0.45,1,162,0.93875,48.24125
123,0.05,-1,4,0.45,1,28,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,184,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,157,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,265,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,121,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,105,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,140,0.93875,48.24125
123,0.05,-1,4,0.45,1,8,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,49,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,5,0.93875,48.24125
123,0.05,-1,4,0.45,1,178,0.93875,48.24125
123,0.05,-1,4,0.45,0,51,0.93875,48.24125
123,0.05,-1,4,0.45,1,118,0.93875,48.24125
123,0.05,-1,4,0.45,1,190,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,185,0.93875,48.24125
123,0.05,-1,4,0.45,1,172,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,95,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,85,0.93875,48.24125
123,0.05,-1,4,0.45,1,109,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,23,0.93875,48.24125
123,0.05,-1,4,0.45,1,33,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,11,0.93875,48.24125
123,0.05,-1,4,0.45,1,231,0.93875,48.24125
123,0.05,-1,4,0.45,1,15,0.93875,48.24125
123,0.05,-1,4,0.45,1,68,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,134,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,4,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,23,0.93875,48.24125
123,0.05,-1,4,0.45,1,157,0.93875,48.24125
123,0.05,-1,4,0.45,1,30,0.93875,48.24125
123,0.05,-1,4,0.45,1,101,0.93875,48.24125
123,0.05,-1,4,0.45,1,159,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,6,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,142,0.93875,48.24125
123,0.05,-1,4,0.45,1,46,0.93875,48.24125
123,0.05,-1,4,0.45,1,85,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,137,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,146,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,134,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,112,0.93875,48.24125
123,0.05,-1,4,0.45,1,122,0.93875,48.24125
123,0.05,-1,4,0.45,1,219,0.93875,48.24125
123,0.05,-1,4,0.45,1,163,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,158,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,154,0.93875,48.24125
123,0.05,-1,4,0.45,1,205,0.93875,48.24125
123,0.05,-1,4,0.45,1,66,0.93875,48.24125
123,0.05,-1,4,0.45,1,177,0.93875,48.24125
123,0.05,-1,4,0.45,1,8,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,219,0.93875,48.24125
123,0.05,-1,4,0.45,1,107,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,182,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,76,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,197,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,168,0.93875,48.24125
123,0.05,-1,4,0.45,1,50,0.93875,48.24125
123,0.05,-1,4,0.45,1,91,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,169,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,117,0.93875,48.24125
123,0.05,-1,4,0.45,1,9,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,4,0.93875,48.24125
123,0.05,-1,4,0.45,0,5,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,149,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,4,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,391,0.93875,48.24125
123,0.05,-1,4,0.45,1,117,0.93875,48.24125
123,0.05,-1,4,0.45,1,87,0.93875,48.24125
123,0.05,-1,4,0.45,1,279,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,210,0.93875,48.24125
123,0.05,-1,4,0.45,1,204,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,10,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,0,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,29,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,120,0.93875,48.24125
123,0.05,-1,4,0.45,1,135,0.93875,48.24125
123,0.05,-1,4,0.45,1,193,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,27,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,282,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,133,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,185,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,22,0.93875,48.24125
123,0.05,-1,4,0.45,0,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,73,0.93875,48.24125
123,0.05,-1,4,0.45,1,262,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,194,0.93875,48.24125
123,0.05,-1,4,0.45,1,137,0.93875,48.24125
123,0.05,-1,4,0.45,1,135,0.93875,48.24125
123,0.05,-1,4,0.45,1,1,0.93875,48.24125
123,0.05,-1,4,0.45,1,2,0.93875,48.24125
123,0.05,-1,4,0.45,1,3,0.93875,48.24125
123,0.05,-1,4,0.45,1,269,0.93875,48.24125
123,0.05,-1,4,0.45,1,25,0.93875,48.24125
123,0.05,-1,4,0.45,1,135,0.93875,48.24125
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,8,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,4,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,4,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,3,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,4,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,3,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,3,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,2,0.81375,1.2225
123,0.2,-1,8,0.15,0,2,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,5,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,2,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,3,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,0,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
123,0.2,-1,8,0.15,1,1,0.81375,1.2225
